GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT02,6.299,0.36787,0.01045,2.840677413,
DATA,CPT02,6.323,0.36787,0.01096,2.979313344,
DATA,CPT02,6.348,0.36787,0.01165,3.166879604,
DATA,CPT02,6.372,0.35636,0.01268,3.558199573,
DATA,CPT02,6.397,0.36787,0.01268,3.446869818,
DATA,CPT02,6.42,0.37937,0.01422,3.748319582,
DATA,CPT02,6.445,0.44836,0.01439,3.209474529,
DATA,CPT02,6.467,0.50583,0.0137,2.708419825,
DATA,CPT02,6.493,0.5518,0.01422,2.57702066,
DATA,CPT02,6.518,0.47131,0.01405,2.98105281,
DATA,CPT02,6.542,0.5403,0.01182,2.187673515,
DATA,CPT02,6.567,0.62078,0.01062,1.710750991,
DATA,CPT02,6.591,0.59777,0.01113,1.861920137,
DATA,CPT02,6.615,0.50583,0.01233,2.437577842,
DATA,CPT02,6.64,0.48282,0.01285,2.66144733,
DATA,CPT02,6.665,0.56331,0.01148,2.037954235,
DATA,CPT02,6.688,0.66675,0.01216,1.823772028,
DATA,CPT02,6.712,0.70127,0.01233,1.758238624,
DATA,CPT02,6.738,0.65525,0.01062,1.620755437,
DATA,CPT02,6.762,0.66675,0.01045,1.567304087,
DATA,CPT02,6.787,0.59777,0.01148,1.920471084,
DATA,CPT02,6.81,0.47131,0.01182,2.507903503,
DATA,CPT02,6.835,0.45986,0.01285,2.794328709,
DATA,CPT02,6.859,0.42534,0.0137,3.22095265,
DATA,CPT02,6.882,0.44836,0.01353,3.017664377,
DATA,CPT02,6.909,0.51734,0.01148,2.219043569,
DATA,CPT02,6.932,0.59777,0.00976,1.632734998,
DATA,CPT02,6.957,0.52879,0.01096,2.072656442,
DATA,CPT02,6.981,0.45986,0.01113,2.420301831,
DATA,CPT02,7.005,0.40233,0.01319,3.278403301,
DATA,CPT02,7.029,0.42534,0.01405,3.303239761,
DATA,CPT02,7.053,0.52879,0.01165,2.203143025,
DATA,CPT02,7.077,0.66675,0.00959,1.43832021,
DATA,CPT02,7.101,0.59777,0.01045,1.74816401,
DATA,CPT02,7.125,0.52879,0.01165,2.203143025,
DATA,CPT02,7.15,0.50583,0.01182,2.336753455,
DATA,CPT02,7.176,0.62078,0.01148,1.849286382,
DATA,CPT02,7.199,0.6438,0.01148,1.783162473,
DATA,CPT02,7.223,0.59777,0.01062,1.776603041,
DATA,CPT02,7.247,0.49433,0.01165,2.356725264,
DATA,CPT02,7.271,0.39088,0.01216,3.110929185,
DATA,CPT02,7.296,0.35636,0.01148,3.221461443,
DATA,CPT02,7.319,0.35636,0.01011,2.837018745,
DATA,CPT02,7.344,0.34486,0.00822,2.383575944,
DATA,CPT02,7.369,0.3334,0.00805,2.414517097,
DATA,CPT02,7.393,0.34486,0.00737,2.137099113,
DATA,CPT02,7.418,0.37937,0.00685,1.805625115,
DATA,CPT02,7.441,0.43685,0.00531,1.215520201,
DATA,CPT02,7.465,0.39088,0.00599,1.532439623,
DATA,CPT02,7.478,0.39088,0.00651,1.665472779,
DATA,CPT02,7.504,0.37937,0.00719,1.895247384,
DATA,CPT02,7.529,0.37937,0.00805,2.121939004,
DATA,CPT02,7.554,0.36787,0.00822,2.234485008,
DATA,CPT02,7.578,0.36787,0.00822,2.234485008,
DATA,CPT02,7.602,0.36787,0.00822,2.234485008,
DATA,CPT02,7.627,0.36787,0.00771,2.095849077,
DATA,CPT02,7.651,0.35636,0.00788,2.211247054,
DATA,CPT02,7.675,0.36787,0.00702,1.908282817,
DATA,CPT02,7.7,0.41384,0.01062,2.566209163,
DATA,CPT02,7.725,0.51734,0.00959,1.853713225,
DATA,CPT02,7.75,0.48282,0.01028,2.129157864,
DATA,CPT02,7.774,0.39088,0.01096,2.803929595,
DATA,CPT02,7.799,0.39088,0.00993,2.540421613,
DATA,CPT02,7.823,0.42534,0.00839,1.972539615,
DATA,CPT02,7.847,0.42534,0.00634,1.490572248,
DATA,CPT02,7.872,0.40233,0.00565,1.404319837,
DATA,CPT02,7.895,0.41384,0.00548,1.324183259,
DATA,CPT02,7.92,0.41384,0.00651,1.573071719,
DATA,CPT02,7.944,0.43685,0.00822,1.881652741,
DATA,CPT02,7.969,0.47131,0.00959,2.034754196,
DATA,CPT02,7.992,0.43685,0.0113,2.58670024,
DATA,CPT02,8.018,0.39088,0.01216,3.110929185,
DATA,CPT02,8.041,0.39088,0.01405,3.594453541,
DATA,CPT02,8.065,0.40233,0.01028,2.555116447,
DATA,CPT02,8.089,0.43685,0.00737,1.687077944,
DATA,CPT02,8.114,0.49433,0.00634,1.28254405,
DATA,CPT02,8.138,0.45986,0.00685,1.489583786,
DATA,CPT02,8.163,0.40233,0.00719,1.7870902,
DATA,CPT02,8.187,0.39088,0.00822,2.102947196,
DATA,CPT02,8.212,0.40233,0.00908,2.256853826,
DATA,CPT02,8.236,0.40233,0.01079,2.68187806,
DATA,CPT02,8.26,0.41384,0.01148,2.774018945,
DATA,CPT02,8.285,0.42534,0.01062,2.496826069,
DATA,CPT02,8.308,0.43685,0.00976,2.234176491,
DATA,CPT02,8.333,0.41384,0.00891,2.153005993,
DATA,CPT02,8.357,0.37937,0.00771,2.032316736,
DATA,CPT02,8.382,0.37937,0.00754,1.987505601,
DATA,CPT02,8.406,0.37937,0.00754,1.987505601,
DATA,CPT02,8.43,0.37937,0.00856,2.256372407,
DATA,CPT02,8.454,0.39088,0.00959,2.453438395,
DATA,CPT02,8.49,0.44836,0.01045,2.330716389,
DATA,CPT02,8.515,0.43685,0.01045,2.392125444,
DATA,CPT02,8.54,0.44836,0.01079,2.406548309,
DATA,CPT02,8.564,0.42534,0.0113,2.656698171,
DATA,CPT02,8.588,0.42534,0.0113,2.656698171,
DATA,CPT02,8.613,0.42534,0.01079,2.536794094,
DATA,CPT02,8.637,0.43685,0.00959,2.195261531,
DATA,CPT02,8.662,0.42534,0.00874,2.054826727,
DATA,CPT02,8.686,0.41384,0.00839,2.027353567,
DATA,CPT02,8.711,0.42534,0.00856,2.012507641,
DATA,CPT02,8.736,0.44836,0.00891,1.987242395,
DATA,CPT02,8.761,0.52879,0.00839,1.5866412,
DATA,CPT02,8.785,0.57481,0.01182,2.056331657,
DATA,CPT02,8.81,0.52879,0.01268,2.397927344,
DATA,CPT02,8.833,0.52879,0.01405,2.657009399,
DATA,CPT02,8.855,1.8738,0.01747,0.932330025,
DATA,CPT02,8.878,5.57543,0.02586,0.463820728,
DATA,CPT02,8.901,8.17346,0.03597,0.440082902,
