GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
TYPE,ID,5DP,5DP,PA,2DP,2DP,DT,DT,X
DATA,SASW04,35.640294,139.938279,GPVS,,21,2015-07-13,2015-07-13,
" "
GROUP,GPVS
HEADING,LOCA_ID,LOCA_ID2,LOCA_ID3,GPVS_TYPE,GPVS_CONF,GPVS_CREW,GPVS_REM
UNIT,,,,,,,
TYPE,ID,ID,ID,X,X,X,X
DATA,SASW04,,,GSWD,,"R Kayen",
" "
GROUP,LOCF
HEADING,LOCA_ID,LOCF_NAME,LOCF_DESC,FILE_NAME
UNIT,,,,
TYPE,ID,X,X,X
DATA,SASW04,1009UR,"Original report","1009UR URAYASU.xlsx"
" "
GROUP,GSWD
HEADING,LOCA_ID,GSWD_WVLN,GSWD_FREQ,GSWD_PHVL,GPVS_REM
UNIT,,m,HZ,m/s,
TYPE,ID,2DP,3DP,2DP,X
DATA,SASW04,9.65,,177,
DATA,SASW04,9.66,,177,
DATA,SASW04,9.67,,177,
DATA,SASW04,9.67,,176,
DATA,SASW04,9.68,,176,
DATA,SASW04,9.69,,175,
DATA,SASW04,9.71,,175,
DATA,SASW04,9.72,,174,
DATA,SASW04,9.73,,174,
DATA,SASW04,9.73,,173,
DATA,SASW04,9.73,,173,
DATA,SASW04,9.75,,173,
DATA,SASW04,9.76,,173,
DATA,SASW04,9.79,,173,
DATA,SASW04,9.8,,173,
DATA,SASW04,9.81,,173,
DATA,SASW04,9.82,,173,
DATA,SASW04,9.85,,173,
DATA,SASW04,9.87,,173,
DATA,SASW04,9.88,,173,
DATA,SASW04,9.89,,172,
DATA,SASW04,9.9,,172,
DATA,SASW04,9.91,,172,
DATA,SASW04,9.92,,172,
DATA,SASW04,9.97,,173,
DATA,SASW04,9.97,,173,
DATA,SASW04,9.97,,173,
DATA,SASW04,9.98,,173,
DATA,SASW04,10.03,,173,
DATA,SASW04,10.03,,173,
DATA,SASW04,10.05,,173,
DATA,SASW04,10.06,,173,
DATA,SASW04,10.07,,173,
DATA,SASW04,10.08,,173,
DATA,SASW04,10.09,,173,
DATA,SASW04,10.13,,173,
DATA,SASW04,10.13,,173,
DATA,SASW04,10.16,,173,
DATA,SASW04,10.16,,173,
DATA,SASW04,10.19,,173,
DATA,SASW04,10.22,,173,
DATA,SASW04,10.22,,173,
DATA,SASW04,10.23,,173,
DATA,SASW04,10.24,,174,
DATA,SASW04,10.25,,174,
DATA,SASW04,10.29,,175,
DATA,SASW04,10.29,,175,
DATA,SASW04,10.31,,175,
DATA,SASW04,10.34,,175,
DATA,SASW04,10.35,,174,
DATA,SASW04,10.35,,174,
DATA,SASW04,10.4,,173,
DATA,SASW04,10.41,,173,
DATA,SASW04,10.41,,173,
DATA,SASW04,10.42,,173,
DATA,SASW04,10.44,,174,
DATA,SASW04,10.48,,174,
DATA,SASW04,10.48,,174,
DATA,SASW04,10.49,,174,
DATA,SASW04,10.53,,174,
DATA,SASW04,10.55,,174,
DATA,SASW04,10.55,,173,
DATA,SASW04,10.58,,173,
DATA,SASW04,10.58,,173,
DATA,SASW04,10.61,,174,
DATA,SASW04,10.62,,174,
DATA,SASW04,10.63,,175,
DATA,SASW04,10.64,,175,
DATA,SASW04,10.65,,176,
DATA,SASW04,10.67,,176,
DATA,SASW04,10.67,,176,
DATA,SASW04,10.68,,176,
DATA,SASW04,10.68,,176,
DATA,SASW04,10.68,,176,
DATA,SASW04,10.69,,177,
DATA,SASW04,10.69,,178,
DATA,SASW04,10.7,,179,
DATA,SASW04,10.71,,180,
DATA,SASW04,10.73,,180,
DATA,SASW04,10.73,,181,
DATA,SASW04,10.74,,181,
DATA,SASW04,10.74,,180,
DATA,SASW04,10.75,,179,
DATA,SASW04,10.75,,178,
DATA,SASW04,10.76,,177,
DATA,SASW04,10.77,,176,
DATA,SASW04,10.77,,175,
DATA,SASW04,10.79,,175,
DATA,SASW04,10.83,,174,
DATA,SASW04,10.83,,174,
DATA,SASW04,10.86,,173,
DATA,SASW04,10.9,,173,
DATA,SASW04,10.9,,173,
DATA,SASW04,10.9,,172,
DATA,SASW04,10.91,,172,
DATA,SASW04,10.96,,172,
DATA,SASW04,10.97,,172,
DATA,SASW04,10.98,,173,
DATA,SASW04,11.01,,173,
DATA,SASW04,11.04,,173,
DATA,SASW04,11.05,,173,
DATA,SASW04,11.06,,173,
DATA,SASW04,11.08,,173,
DATA,SASW04,11.12,,173,
DATA,SASW04,11.13,,173,
DATA,SASW04,11.13,,174,
DATA,SASW04,11.16,,174,
DATA,SASW04,11.19,,174,
DATA,SASW04,11.2,,174,
DATA,SASW04,11.24,,174,
DATA,SASW04,11.24,,174,
DATA,SASW04,11.25,,174,
DATA,SASW04,11.26,,174,
DATA,SASW04,11.28,,174,
DATA,SASW04,11.3,,174,
DATA,SASW04,11.36,,174,
DATA,SASW04,11.36,,175,
DATA,SASW04,11.36,,175,
DATA,SASW04,11.36,,176,
DATA,SASW04,11.42,,176,
DATA,SASW04,11.43,,176,
DATA,SASW04,11.47,,176,
DATA,SASW04,11.48,,175,
DATA,SASW04,11.49,,175,
DATA,SASW04,11.51,,175,
DATA,SASW04,11.54,,175,
DATA,SASW04,11.58,,175,
DATA,SASW04,11.58,,175,
DATA,SASW04,11.6,,175,
DATA,SASW04,11.61,,175,
DATA,SASW04,11.66,,175,
DATA,SASW04,11.66,,175,
DATA,SASW04,11.69,,176,
DATA,SASW04,11.72,,176,
DATA,SASW04,11.74,,177,
DATA,SASW04,11.74,,177,
DATA,SASW04,11.77,,177,
DATA,SASW04,11.78,,177,
DATA,SASW04,11.79,,177,
DATA,SASW04,11.79,,177,
DATA,SASW04,11.8,,176,
DATA,SASW04,11.81,,176,
DATA,SASW04,11.81,,175,
DATA,SASW04,11.82,,175,
DATA,SASW04,11.84,,174,
DATA,SASW04,11.85,,174,
DATA,SASW04,11.86,,174,
DATA,SASW04,11.86,,174,
DATA,SASW04,11.87,,173,
DATA,SASW04,11.87,,173,
DATA,SASW04,11.88,,173,
DATA,SASW04,11.89,,172,
DATA,SASW04,11.92,,172,
DATA,SASW04,11.97,,172,
DATA,SASW04,11.98,,172,
DATA,SASW04,12,,172,
DATA,SASW04,12.05,,172,
DATA,SASW04,12.06,,173,
DATA,SASW04,12.07,,173,
DATA,SASW04,12.14,,174,
DATA,SASW04,12.14,,174,
DATA,SASW04,12.18,,174,
DATA,SASW04,12.19,,174,
DATA,SASW04,12.22,,174,
DATA,SASW04,12.28,,174,
DATA,SASW04,12.29,,174,
DATA,SASW04,12.31,,174,
DATA,SASW04,12.33,,174,
DATA,SASW04,12.4,,174,
DATA,SASW04,12.4,,174,
DATA,SASW04,12.42,,174,
DATA,SASW04,12.47,,174,
DATA,SASW04,12.48,,174,
DATA,SASW04,12.51,,174,
DATA,SASW04,12.57,,174,
DATA,SASW04,12.57,,173,
DATA,SASW04,12.6,,173,
DATA,SASW04,12.61,,172,
DATA,SASW04,12.62,,171,
DATA,SASW04,12.62,,171,
DATA,SASW04,12.64,,170,
DATA,SASW04,12.66,,170,
DATA,SASW04,12.68,,170,
DATA,SASW04,12.7,,170,
DATA,SASW04,12.72,,170,
DATA,SASW04,12.72,,170,
DATA,SASW04,12.74,,170,
DATA,SASW04,12.74,,169,
DATA,SASW04,12.76,,168,
DATA,SASW04,12.77,,167,
DATA,SASW04,12.79,,167,
DATA,SASW04,12.81,,166,
DATA,SASW04,12.83,,166,
DATA,SASW04,12.85,,166,
DATA,SASW04,12.86,,167,
DATA,SASW04,12.87,,167,
DATA,SASW04,12.88,,168,
DATA,SASW04,12.9,,169,
DATA,SASW04,12.92,,169,
DATA,SASW04,12.95,,170,
DATA,SASW04,12.98,,170,
DATA,SASW04,13,,170,
DATA,SASW04,13.04,,171,
DATA,SASW04,13.05,,171,
DATA,SASW04,13.07,,172,
DATA,SASW04,13.09,,172,
DATA,SASW04,13.1,,173,
DATA,SASW04,13.14,,173,
DATA,SASW04,13.16,,173,
DATA,SASW04,13.18,,173,
DATA,SASW04,13.2,,173,
DATA,SASW04,13.21,,173,
DATA,SASW04,13.23,,173,
DATA,SASW04,13.23,,172,
DATA,SASW04,13.26,,172,
DATA,SASW04,13.28,,172,
DATA,SASW04,13.31,,172,
DATA,SASW04,13.33,,172,
DATA,SASW04,13.37,,172,
DATA,SASW04,13.37,,172,
DATA,SASW04,13.38,,172,
DATA,SASW04,13.39,,172,
DATA,SASW04,13.42,,172,
DATA,SASW04,13.43,,172,
DATA,SASW04,13.48,,172,
DATA,SASW04,13.48,,172,
DATA,SASW04,13.53,,172,
DATA,SASW04,13.53,,173,
DATA,SASW04,13.54,,172,
DATA,SASW04,13.56,,172,
DATA,SASW04,13.58,,172,
DATA,SASW04,13.59,,171,
DATA,SASW04,13.64,,170,
DATA,SASW04,13.64,,169,
DATA,SASW04,13.68,,169,
DATA,SASW04,13.71,,169,
DATA,SASW04,13.71,,169,
DATA,SASW04,13.79,,169,
DATA,SASW04,13.8,,170,
DATA,SASW04,13.8,,170,
DATA,SASW04,13.88,,171,
DATA,SASW04,13.89,,171,
DATA,SASW04,13.92,,171,
DATA,SASW04,13.94,,171,
DATA,SASW04,13.97,,171,
DATA,SASW04,14.04,,171,
DATA,SASW04,14.06,,170,
DATA,SASW04,14.08,,170,
DATA,SASW04,14.1,,170,
DATA,SASW04,14.15,,171,
DATA,SASW04,14.17,,171,
DATA,SASW04,14.25,,172,
DATA,SASW04,14.26,,172,
DATA,SASW04,14.27,,172,
DATA,SASW04,14.3,,172,
DATA,SASW04,14.34,,172,
DATA,SASW04,14.42,,172,
DATA,SASW04,14.43,,172,
DATA,SASW04,14.44,,172,
DATA,SASW04,14.51,,172,
DATA,SASW04,14.53,,172,
DATA,SASW04,14.57,,172,
DATA,SASW04,14.59,,172,
DATA,SASW04,14.63,,172,
DATA,SASW04,14.71,,172,
DATA,SASW04,14.73,,172,
DATA,SASW04,14.76,,172,
DATA,SASW04,14.79,,172,
DATA,SASW04,14.83,,172,
DATA,SASW04,14.85,,172,
DATA,SASW04,14.93,,173,
DATA,SASW04,14.93,,173,
DATA,SASW04,14.99,,174,
DATA,SASW04,15.03,,175,
DATA,SASW04,15.08,,175,
DATA,SASW04,15.08,,176,
DATA,SASW04,15.11,,176,
DATA,SASW04,15.15,,176,
DATA,SASW04,15.17,,176,
DATA,SASW04,15.26,,176,
DATA,SASW04,15.29,,176,
DATA,SASW04,15.3,,176,
DATA,SASW04,15.36,,176,
DATA,SASW04,15.37,,176,
DATA,SASW04,15.43,,177,
DATA,SASW04,15.45,,177,
DATA,SASW04,15.48,,177,
DATA,SASW04,15.54,,177,
DATA,SASW04,15.57,,177,
DATA,SASW04,15.61,,177,
DATA,SASW04,15.64,,178,
DATA,SASW04,15.68,,178,
DATA,SASW04,15.71,,178,
DATA,SASW04,15.73,,178,
DATA,SASW04,15.74,,178,
DATA,SASW04,15.84,,179,
DATA,SASW04,15.86,,179,
DATA,SASW04,15.86,,178,
DATA,SASW04,15.94,,178,
DATA,SASW04,15.98,,178,
DATA,SASW04,16.01,,177,
DATA,SASW04,16.01,,177,
DATA,SASW04,16.04,,177,
DATA,SASW04,16.11,,177,
DATA,SASW04,16.16,,177,
DATA,SASW04,16.16,,177,
DATA,SASW04,16.25,,177,
DATA,SASW04,16.28,,177,
DATA,SASW04,16.32,,177,
DATA,SASW04,16.34,,177,
DATA,SASW04,16.38,,177,
DATA,SASW04,16.41,,177,
DATA,SASW04,16.48,,177,
DATA,SASW04,16.52,,177,
DATA,SASW04,16.53,,178,
DATA,SASW04,16.64,,178,
DATA,SASW04,16.66,,179,
DATA,SASW04,16.66,,179,
DATA,SASW04,16.69,,179,
DATA,SASW04,16.8,,179,
DATA,SASW04,16.8,,179,
DATA,SASW04,16.8,,179,
DATA,SASW04,16.93,,178,
DATA,SASW04,16.94,,178,
DATA,SASW04,16.97,,178,
DATA,SASW04,17.05,,178,
DATA,SASW04,17.06,,178,
DATA,SASW04,17.07,,178,
DATA,SASW04,17.14,,179,
DATA,SASW04,17.15,,179,
DATA,SASW04,17.2,,178,
DATA,SASW04,17.26,,178,
DATA,SASW04,17.32,,177,
DATA,SASW04,17.34,,176,
DATA,SASW04,17.37,,175,
DATA,SASW04,17.39,,174,
DATA,SASW04,17.44,,173,
DATA,SASW04,17.46,,172,
DATA,SASW04,17.46,,172,
DATA,SASW04,17.47,,172,
DATA,SASW04,17.49,,172,
DATA,SASW04,17.5,,172,
DATA,SASW04,17.53,,172,
DATA,SASW04,17.58,,172,
DATA,SASW04,17.58,,172,
DATA,SASW04,17.59,,172,
DATA,SASW04,17.6,,172,
DATA,SASW04,17.67,,171,
DATA,SASW04,17.68,,171,
DATA,SASW04,17.7,,171,
DATA,SASW04,17.7,,172,
DATA,SASW04,17.73,,172,
DATA,SASW04,17.75,,173,
DATA,SASW04,17.75,,174,
DATA,SASW04,17.81,,174,
DATA,SASW04,17.82,,175,
DATA,SASW04,17.84,,175,
DATA,SASW04,17.84,,175,
DATA,SASW04,17.88,,174,
DATA,SASW04,17.9,,174,
DATA,SASW04,17.9,,174,
DATA,SASW04,17.92,,174,
DATA,SASW04,17.92,,174,
DATA,SASW04,17.97,,174,
DATA,SASW04,18.01,,175,
DATA,SASW04,18.02,,175,
DATA,SASW04,18.04,,175,
DATA,SASW04,18.05,,175,
DATA,SASW04,18.1,,175,
DATA,SASW04,18.11,,174,
DATA,SASW04,18.12,,174,
DATA,SASW04,18.15,,172,
DATA,SASW04,18.17,,171,
DATA,SASW04,18.18,,170,
DATA,SASW04,18.27,,168,
DATA,SASW04,18.32,,167,
DATA,SASW04,18.32,,165,
DATA,SASW04,18.36,,164,
DATA,SASW04,18.45,,164,
DATA,SASW04,18.47,,163,
DATA,SASW04,18.53,,163,
DATA,SASW04,18.62,,163,
DATA,SASW04,18.66,,163,
DATA,SASW04,18.75,,163,
DATA,SASW04,18.78,,163,
DATA,SASW04,18.93,,163,
DATA,SASW04,18.94,,163,
DATA,SASW04,18.97,,164,
DATA,SASW04,19.21,,164,
DATA,SASW04,19.21,,165,
DATA,SASW04,19.32,,166,
DATA,SASW04,19.44,,167,
DATA,SASW04,19.49,,167,
DATA,SASW04,19.68,,168,
DATA,SASW04,19.79,,168,
DATA,SASW04,19.91,,168,
DATA,SASW04,19.93,,168,
DATA,SASW04,20.09,,166,
DATA,SASW04,20.19,,165,
DATA,SASW04,20.41,,163,
DATA,SASW04,20.44,,161,
DATA,SASW04,20.44,,159,
DATA,SASW04,20.45,,157,
DATA,SASW04,20.46,,156,
DATA,SASW04,20.48,,155,
DATA,SASW04,20.51,,155,
DATA,SASW04,20.53,,156,
DATA,SASW04,20.54,,157,
DATA,SASW04,20.55,,158,
DATA,SASW04,20.57,,159,
DATA,SASW04,20.59,,160,
DATA,SASW04,20.62,,161,
DATA,SASW04,20.64,,162,
DATA,SASW04,20.66,,163,
DATA,SASW04,20.68,,163,
DATA,SASW04,20.7,,164,
DATA,SASW04,20.71,,164,
DATA,SASW04,20.71,,165,
DATA,SASW04,20.73,,165,
DATA,SASW04,20.73,,165,
DATA,SASW04,20.99,,165,
DATA,SASW04,21.06,,164,
DATA,SASW04,21.2,,164,
DATA,SASW04,21.28,,163,
DATA,SASW04,21.41,,163,
DATA,SASW04,21.57,,163,
DATA,SASW04,21.77,,163,
DATA,SASW04,21.88,,164,
DATA,SASW04,21.91,,165,
DATA,SASW04,22.06,,165,
DATA,SASW04,22.19,,166,
DATA,SASW04,22.29,,167,
DATA,SASW04,22.51,,167,
DATA,SASW04,22.54,,168,
DATA,SASW04,22.67,,168,
DATA,SASW04,22.78,,168,
DATA,SASW04,22.84,,168,
DATA,SASW04,23.04,,168,
DATA,SASW04,23.18,,168,
DATA,SASW04,23.3,,168,
DATA,SASW04,23.49,,168,
DATA,SASW04,23.53,,168,
DATA,SASW04,23.56,,168,
DATA,SASW04,23.83,,169,
DATA,SASW04,23.89,,169,
DATA,SASW04,24.11,,168,
DATA,SASW04,24.26,,167,
DATA,SASW04,24.36,,165,
DATA,SASW04,24.39,,161,
DATA,SASW04,24.65,,157,
DATA,SASW04,24.65,,152,
DATA,SASW04,24.68,,146,
DATA,SASW04,24.7,,142,
DATA,SASW04,24.75,,138,
DATA,SASW04,24.8,,136,
DATA,SASW04,24.83,,136,
DATA,SASW04,24.84,,137,
DATA,SASW04,24.89,,139,
DATA,SASW04,24.94,,142,
DATA,SASW04,24.99,,145,
DATA,SASW04,25.01,,148,
DATA,SASW04,25.04,,150,
DATA,SASW04,25.04,,151,
DATA,SASW04,25.09,,151,
DATA,SASW04,25.13,,152,
DATA,SASW04,25.18,,153,
DATA,SASW04,25.23,,154,
DATA,SASW04,25.28,,155,
DATA,SASW04,25.3,,156,
DATA,SASW04,25.31,,158,
DATA,SASW04,25.33,,159,
DATA,SASW04,25.39,,159,
DATA,SASW04,25.78,,158,
DATA,SASW04,25.81,,157,
DATA,SASW04,26.18,,155,
DATA,SASW04,26.32,,153,
DATA,SASW04,26.59,,150,
DATA,SASW04,26.74,,148,
DATA,SASW04,26.82,,147,
DATA,SASW04,26.86,,146,
DATA,SASW04,27.02,,145,
DATA,SASW04,27.07,,146,
DATA,SASW04,27.3,,146,
DATA,SASW04,27.34,,147,
DATA,SASW04,27.42,,148,
DATA,SASW04,27.46,,150,
DATA,SASW04,27.6,,151,
DATA,SASW04,27.87,,152,
DATA,SASW04,27.88,,154,
DATA,SASW04,27.91,,154,
DATA,SASW04,28,,155,
DATA,SASW04,28.15,,155,
DATA,SASW04,28.38,,155,
DATA,SASW04,28.43,,155,
DATA,SASW04,28.49,,155,
DATA,SASW04,28.61,,155,
DATA,SASW04,28.72,,156,
DATA,SASW04,28.87,,157,
DATA,SASW04,29.01,,158,
DATA,SASW04,29.12,,159,
DATA,SASW04,29.25,,159,
DATA,SASW04,29.31,,159,
DATA,SASW04,29.37,,157,
DATA,SASW04,29.61,,154,
DATA,SASW04,29.78,,150,
DATA,SASW04,29.91,,146,
DATA,SASW04,30.47,,142,
DATA,SASW04,30.6,,139,
DATA,SASW04,31.2,,137,
DATA,SASW04,31.33,,136,
DATA,SASW04,31.96,,135,
DATA,SASW04,32.1,,136,
DATA,SASW04,32.76,,136,
DATA,SASW04,32.9,,137,
" "
GROUP,GSWV
HEADING,LOCA_ID,GSWV_TOP,GSWV_BTTM,GSWV_VS,GSWV_REM
UNIT,,m,m,m/s,
TYPE,ID,2DP,2DP,1DP,X
DATA,SASW04,0,3.6,171.3,
DATA,SASW04,3.6,6.6,200.0,
DATA,SASW04,6.6,9.7,180.9,
DATA,SASW04,9.7,12.7,163.6,
DATA,SASW04,12.7,15.7,183.0,
DATA,SASW04,15.7,18.8,124.9,
" "
" "
" "
" "
