GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT_29666,4.53,10.45,0.054,0.0142,
DATA,CPT_29666,4.54,10.48,0.054,0.0143,
DATA,CPT_29666,4.55,10.62,0.054,0.0144,
DATA,CPT_29666,4.56,10.74,0.055,0.0145,
DATA,CPT_29666,4.57,10.9,0.056,0.0145,
DATA,CPT_29666,4.58,11.04,0.056,0.0146,
DATA,CPT_29666,4.59,11.01,0.058,0.0147,
DATA,CPT_29666,4.6,11.03,0.058,0.0148,
DATA,CPT_29666,4.61,10.87,0.06,0.0148,
DATA,CPT_29666,4.62,10.84,0.06,0.0149,
DATA,CPT_29666,4.63,10.76,0.06,0.015,
DATA,CPT_29666,4.64,10.65,0.06,0.015,
DATA,CPT_29666,4.65,10.64,0.06,0.0151,
DATA,CPT_29666,4.66,10.55,0.061,0.0152,
DATA,CPT_29666,4.67,10.56,0.06,0.0152,
DATA,CPT_29666,4.68,10.68,0.06,0.0153,
DATA,CPT_29666,4.69,10.69,0.061,0.0153,
